,Result_UID,num,num_distinct_results,group,act_id,OrganizationID,MLocID,StationDes,MonLocType,HUC12_Name,ELEV_Ft,AU_ID,FishCode,SpawnCode,WaterTypeCode,WaterBodyCode,BacteriaCode,DO_code,ben_use_code,pH_code,DO_SpawnCode,OWRD_Basin,EcoRegion2,EcoRegion3,wqstd_code,Pollu_ID,Calc_Crit,Combine_Result_Cmnts,Combine_Result,Activity_Type,SampleMedia,SampleSubmedia,SampleStartDate,SampleStartTime,chr_uid,Char_Name,Char_Speciation,Sample_Fraction,CASNumber,Result_status,Result_Numeric,IRResultNWQSunit,ActDepthUnit,Result_Depth,act_depth_height,Result_Depth_Unit,Act_Depth_Top,Act_Depth_Top_Unit,Act_Depth_Bottom,Act_Depth_Bottom_Unit,Time_Basis,Statistical_Base,Statistic_N_Value,act_sam_compnt_name,lab_Comments,General_Comments,Analytical_method,QualifierAbbr,QualifierTxt,IDLType,IDLValue,IDLUnit,MDLType,MDLValue,MDLUnit,MRLType,MRLUnit,MRLValue,URLType,URLValue,URLUnit,TribalLand,Result_Operator,Result_Unit,IRWQSUnitName,Result_Type,Result,is_highest_QL,num_QL_levels,drop_DQL,group,code,rational,num_depths
4946,22295235,2,2,2908,nwisor.01.00801174,USGS-OR,14206960,"TUALATIN RIVER AT BOONES FERRY RD AT TUALATIN, OR",River/Stream,Saum Creek-Tualatin River,115,OR_SR_1709000704_02_104018,18,11,2,2,2,3,2,6,11,Willamette,MARINE WEST COAST FOREST,3,10,124,NA,NA,NA,Sample-Routine,Water,Surface Water,1/22/2008,05:00.0,1648,pH,NA,Total,NA,Accepted,6.8,6.8,ft,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CWS Qualifier=E: Minor QC issue.  Accuracy may be affected by 10-30%. [CWS comment: discrecpancy due to temp difference of lab buffer  (20 C ) vs sample temp (~4 C)],"pH, wu, field, electrometry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,=,None,NA,Actual,6.8,NA,1,No,2908,,,1
4947,22295253,2,2,2908,nwisor.01.00801174,USGS-OR,14206960,"TUALATIN RIVER AT BOONES FERRY RD AT TUALATIN, OR",River/Stream,Saum Creek-Tualatin River,115,OR_SR_1709000704_02_104018,18,11,2,2,2,3,2,6,11,Willamette,MARINE WEST COAST FOREST,3,10,124,NA,NA,NA,Sample-Routine,Water,Surface Water,1/22/2008,05:00.0,1648,pH,NA,Total,NA,Accepted,7.2,7.2,ft,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,discrecpancy due to temp difference of lab buffer  (20 C ) vs sample temp (~4 C),"pH, wu, lab (EPA  150.1 /DODEC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,=,None,NA,Actual,7.2,NA,1,No,2908,54,pH from lab instrument and field data exists,1
4948,22341998,2,2,2909,nwisor.01.00800904,USGS-OR,14207600,"TUALATIN RIVER AT WEISS BRIDGE AT WEST LINN, OR",River/Stream,Saum Creek-Tualatin River,54,OR_SR_1709000704_02_104018,18,11,2,2,2,3,2,6,11,Willamette,MARINE WEST COAST FOREST,3,10,124,NA,NA,NA,Sample-Routine,Water,Surface Water,1/22/2008,07:00.0,1648,pH,NA,Total,NA,Accepted,7,7,ft,NA,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CWS Qualifier=E: Minor QC issue.  Accuracy may be affected by 10-30%. [CWS comment: discrecpancy due to temp difference of lab buffer  (20 C ) vs sample temp (~4 C)],"pH, wu, field, electrometry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,=,None,NA,Actual,7,NA,1,No,2909,,,1
4949,22342020,2,2,2909,nwisor.01.00800904,USGS-OR,14207600,"TUALATIN RIVER AT WEISS BRIDGE AT WEST LINN, OR",River/Stream,Saum Creek-Tualatin River,54,OR_SR_1709000704_02_104018,18,11,2,2,2,3,2,6,11,Willamette,MARINE WEST COAST FOREST,3,10,124,NA,NA,NA,Sample-Routine,Water,Surface Water,1/22/2008,07:00.0,1648,pH,NA,Total,NA,Accepted,7.3,7.3,ft,NA,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,discrecpancy due to temp difference of lab buffer  (20 C ) vs sample temp (~4 C),"pH, wu, lab (EPA  150.1 /DODEC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,=,None,NA,Actual,7.3,NA,1,No,2909,54,pH from lab instrument and field data exists,1
4950,22592670,2,2,2910,nwisor.01.00802366,USGS-OR,4.52301E+14,NYBERG CREEK AT BROWNS FERRY PARK,River/Stream,Saum Creek-Tualatin River,111,OR_WS_170900100504_02_104515,18,11,2,2,2,3,2,6,11,Willamette,MARINE WEST COAST FOREST,3,10,124,NA,NA,NA,Sample-Routine,Water,Surface Water,2/5/2008,40:00.0,1648,pH,NA,Total,NA,Accepted,6.7,6.7,ft,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,lab pH sched. Site has history of low pH in runoff cond,"pH, wu, field, electrometry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,=,None,NA,Actual,6.7,NA,1,No,2910,,,1
4951,22592672,2,2,2910,nwisor.01.00802366,USGS-OR,4.52301E+14,NYBERG CREEK AT BROWNS FERRY PARK,River/Stream,Saum Creek-Tualatin River,111,OR_WS_170900100504_02_104515,18,11,2,2,2,3,2,6,11,Willamette,MARINE WEST COAST FOREST,3,10,124,NA,NA,NA,Sample-Routine,Water,Surface Water,2/5/2008,40:00.0,1648,pH,NA,Total,NA,Accepted,7.3,7.3,ft,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pH, wu, lab (EPA  150.1 /DODEC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,=,None,NA,Actual,7.3,NA,1,No,2910,54,pH from lab instrument and field data exists,1
4952,22614049,2,2,2911,nwisor.01.00802423,USGS-OR,4.52547E+14,"DERRY DELL CREEK AT SW WALNUT ST, TIGARD, OR",River/Stream,Fanno Creek,159,OR_WS_170900100502_02_104513,18,11,2,2,2,3,2,6,25,Willamette,MARINE WEST COAST FOREST,3,10,124,NA,NA,NA,Sample-Routine,Water,Surface Water,7/22/2008,16:00.0,1648,pH,NA,Total,NA,Accepted,7.5,7.5,ft,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pH, wu, field, electrometry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,=,None,NA,Actual,7.5,NA,1,No,2911,,,1
4953,22614050,2,2,2911,nwisor.01.00802423,USGS-OR,4.52547E+14,"DERRY DELL CREEK AT SW WALNUT ST, TIGARD, OR",River/Stream,Fanno Creek,159,OR_WS_170900100502_02_104513,18,11,2,2,2,3,2,6,25,Willamette,MARINE WEST COAST FOREST,3,10,124,NA,NA,NA,Sample-Routine,Water,Surface Water,7/22/2008,16:00.0,1648,pH,NA,Total,NA,Accepted,7.8,7.8,ft,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pH, wu, lab (EPA  150.1 /DODEC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,=,None,NA,Actual,7.8,NA,1,No,2911,54,pH from lab instrument and field data exists,1
4954,48757325,2,2,2912,10525-ORDEQ:201707131806:FM,VM_SDCWC_AW,10525-ORDEQ,Salmon River near Otis Junction,River/Stream,Lower Salmon River,20,OR_EB_1710020408_01_107217,18,19,2,2,2,2,2,6,19,Mid Coast,MARINE WEST COAST FOREST,1,10,124,NA,NA,NA,Field Msr/Obs,Water,NA,7/13/2017,06:00.0,1648,pH,NA,NA,NA,Final,8.5,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pH,DQL=A,Data of known Quality; meets QC limits established in a DEQ approved QAPP.,NA,NA,NA,NA,NA,NA,Minimum Reporting Level,None,0.01,NA,NA,NA,0,=,None,NA,Actual,8.5,Yes,1,No,2912,,,1
4955,48757307,2,2,2912,10525-ORDEQ:201707131015:FM,VM_SDCWC_AW,10525-ORDEQ,Salmon River near Otis Junction,River/Stream,Lower Salmon River,20,OR_EB_1710020408_01_107217,18,19,2,2,2,2,2,6,19,Mid Coast,MARINE WEST COAST FOREST,1,10,124,NA,NA,NA,Field Msr/Obs,Water,NA,7/13/2017,15:00.0,1648,pH,NA,NA,NA,Final,7.85,7.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pH,DQL=A,Data of known Quality; meets QC limits established in a DEQ approved QAPP.,NA,NA,NA,NA,NA,NA,Minimum Reporting Level,None,0.01,NA,NA,NA,0,=,None,NA,Actual,7.85,Yes,1,No,2912,,,1
4956,48757315,2,2,2913,33098-ORDEQ:201707131103:FM,VM_SDCWC_AW,33098-ORDEQ,Slick Rock Creek at mouth (Salmon River),River/Stream,Upper Salmon River,118,OR_SR_1710020408_02_105995,18,19,2,2,2,2,2,6,19,Mid Coast,MARINE WEST COAST FOREST,1,10,124,NA,NA,NA,Field Msr/Obs,Water,NA,7/13/2017,03:00.0,1648,pH,NA,NA,NA,Final,7.79,7.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pH,DQL=A,Data of known Quality; meets QC limits established in a DEQ approved QAPP.,NA,NA,NA,NA,NA,NA,Minimum Reporting Level,None,0.01,NA,NA,NA,0,=,None,NA,Actual,7.79,Yes,1,No,2913,,,1
4957,48757335,2,2,2913,33098-ORDEQ:201707131835:FM,VM_SDCWC_AW,33098-ORDEQ,Slick Rock Creek at mouth (Salmon River),River/Stream,Upper Salmon River,118,OR_SR_1710020408_02_105995,18,19,2,2,2,2,2,6,19,Mid Coast,MARINE WEST COAST FOREST,1,10,124,NA,NA,NA,Field Msr/Obs,Water,NA,7/13/2017,35:00.0,1648,pH,NA,NA,NA,Final,7.71,7.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pH,DQL=A,Data of known Quality; meets QC limits established in a DEQ approved QAPP.,NA,NA,NA,NA,NA,NA,Minimum Reporting Level,None,0.01,NA,NA,NA,0,=,None,NA,Actual,7.71,Yes,1,No,2913,,,1
4958,48757311,2,2,2914,40555-ORDEQ:201707131043:FM,VM_SDCWC_AW,40555-ORDEQ,Bear Creek 47m upstream of Hwy 18,River/Stream,Lower Salmon River,90,OR_WS_171002040803_02_106178,18,19,2,2,2,2,2,6,19,Mid Coast,MARINE WEST COAST FOREST,1,10,124,NA,NA,NA,Field Msr/Obs,Water,NA,7/13/2017,43:00.0,1648,pH,NA,NA,NA,Final,7.61,7.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pH,DQL=A,Data of known Quality; meets QC limits established in a DEQ approved QAPP.,NA,NA,NA,NA,NA,NA,Minimum Reporting Level,None,0.01,NA,NA,NA,0,=,None,NA,Actual,7.61,Yes,1,No,2914,,,1
4959,48757331,2,2,2914,40555-ORDEQ:201707131823:FM,VM_SDCWC_AW,40555-ORDEQ,Bear Creek 47m upstream of Hwy 18,River/Stream,Lower Salmon River,90,OR_WS_171002040803_02_106178,18,19,2,2,2,2,2,6,19,Mid Coast,MARINE WEST COAST FOREST,1,10,124,NA,NA,NA,Field Msr/Obs,Water,NA,7/13/2017,23:00.0,1648,pH,NA,NA,NA,Final,7.62,7.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pH,DQL=A,Data of known Quality; meets QC limits established in a DEQ approved QAPP.,NA,NA,NA,NA,NA,NA,Minimum Reporting Level,None,0.01,NA,NA,NA,0,=,None,NA,Actual,7.62,Yes,1,No,2914,,,1
4960,51995521,2,2,2915,20120112-91-FM,WRK_(NOSTORETID),10350-ORDEQ,Willamette River at Albany (eastbound Hwy 20 bridge),River/Stream,Truax Creek-Willamette River,175,OR_SR_1709000306_05_103854,18,19,2,2,2,3,5,6,20,Willamette,MARINE WEST COAST FOREST,3,10,124,NA,NA,NA,Field Msr/Obs,Water,Surface Water,2/17/2011,30:00.0,1648,pH,NA,NA,NA,Final,7.59,7.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,"pH in Water by Potentiometry, pH Value in Water by Potentiometry Using a Standard Hydrogen Electrode",DQL=A,Data of known Quality; meets QC limits established in a DEQ approved QAPP.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,=,None,NA,Actual,7.59,Yes,1,No,2915,,,1
4961,51995526,2,2,2915,20120112-92-FM,WRK_(NOSTORETID),10350-ORDEQ,Willamette River at Albany (eastbound Hwy 20 bridge),River/Stream,Truax Creek-Willamette River,175,OR_SR_1709000306_05_103854,18,19,2,2,2,3,5,6,20,Willamette,MARINE WEST COAST FOREST,3,10,124,NA,NA,NA,Field Msr/Obs,Water,Surface Water,2/17/2011,30:00.0,1648,pH,NA,NA,NA,Final,7.55,7.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,"pH in Water by Potentiometry, pH Value in Water by Potentiometry Using a Standard Hydrogen Electrode",DQL=A,Data of known Quality; meets QC limits established in a DEQ approved QAPP.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,=,None,NA,Actual,7.55,Yes,1,No,2915,,,1
4962,52001767,2,2,2916,20120121-228-FM,WRK_(NOSTORETID),10623-ORDEQ,Kellogg Creek at Hwy 99E (Milwaukie),River/Stream,Kellogg Creek,12,OR_SR_1709001201_02_104171,18,11,2,2,2,3,2,6,25,Willamette,MARINE WEST COAST FOREST,3,10,124,NA,NA,NA,Field Msr/Obs,Water,Surface Water,4/19/2009,00:00.0,1648,pH,NA,NA,NA,Final,7.4,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,"pH in Water by Potentiometry, pH Value in Water by Potentiometry Using a Standard Hydrogen Electrode",DQL=A,Data of known Quality; meets QC limits established in a DEQ approved QAPP.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,=,None,NA,Actual,7.4,Yes,2,No,2916,,,1
4963,52001762,2,2,2916,20120121-227-FM,WRK_(NOSTORETID),10623-ORDEQ,Kellogg Creek at Hwy 99E (Milwaukie),River/Stream,Kellogg Creek,12,OR_SR_1709001201_02_104171,18,11,2,2,2,3,2,6,25,Willamette,MARINE WEST COAST FOREST,3,10,124,NA,NA,NA,Field Msr/Obs,Water,Surface Water,4/19/2009,00:00.0,1648,pH,NA,NA,NA,Final,7.36,7.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Failed. Quality control criteria exceeded during analysis.,NULL,"pH in Water by Potentiometry, pH Value in Water by Potentiometry Using a Standard Hydrogen Electrode",DQL=B,"Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,=,None,NA,Actual,7.36,No,2,Yes,2916,52,Multiple results at datetime and higher DQL exists,1
4964,52005563,2,2,2917,20120122-543-FM,WRK_(NOSTORETID),10623-ORDEQ,Kellogg Creek at Hwy 99E (Milwaukie),River/Stream,Kellogg Creek,12,OR_SR_1709001201_02_104171,18,11,2,2,2,3,2,6,25,Willamette,MARINE WEST COAST FOREST,3,10,124,NA,NA,NA,Field Msr/Obs,Water,Surface Water,10/17/2010,30:00.0,1648,pH,NA,NA,NA,Final,7.74,7.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,"pH in Water by Potentiometry, pH Value in Water by Potentiometry Using a Standard Hydrogen Electrode",DQL=A,Data of known Quality; meets QC limits established in a DEQ approved QAPP.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,=,None,NA,Actual,7.74,Yes,1,No,2917,,,1
4965,52005558,2,2,2917,20120122-542-FM,WRK_(NOSTORETID),10623-ORDEQ,Kellogg Creek at Hwy 99E (Milwaukie),River/Stream,Kellogg Creek,12,OR_SR_1709001201_02_104171,18,11,2,2,2,3,2,6,25,Willamette,MARINE WEST COAST FOREST,3,10,124,NA,NA,NA,Field Msr/Obs,Water,Surface Water,10/17/2010,30:00.0,1648,pH,NA,NA,NA,Final,7.82,7.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,"pH in Water by Potentiometry, pH Value in Water by Potentiometry Using a Standard Hydrogen Electrode",DQL=A,Data of known Quality; meets QC limits established in a DEQ approved QAPP.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,=,None,NA,Actual,7.82,Yes,1,No,2917,,,1
4966,52005955,2,2,2918,20120122-641-FM,WRK_(NOSTORETID),10637-ORDEQ,Molalla River at Knights Bridge Road (Canby),River/Stream,Moalla River,73,OR_SR_1709000906_02_104093,18,19,2,2,2,3,2,6,20,Willamette,MARINE WEST COAST FOREST,3,10,124,NA,NA,NA,Field Msr/Obs,Water,Surface Water,12/14/2010,35:00.0,1648,pH,NA,NA,NA,Final,7.15,7.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,"pH in Water by Potentiometry, pH Value in Water by Potentiometry Using a Standard Hydrogen Electrode",DQL=A,Data of known Quality; meets QC limits established in a DEQ approved QAPP.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,=,None,NA,Actual,7.15,Yes,1,No,2918,,,1
4967,52005971,2,2,2918,20120122-645-FM,WRK_(NOSTORETID),10637-ORDEQ,Molalla River at Knights Bridge Road (Canby),River/Stream,Moalla River,73,OR_SR_1709000906_02_104093,18,19,2,2,2,3,2,6,20,Willamette,MARINE WEST COAST FOREST,3,10,124,NA,NA,NA,Field Msr/Obs,Water,Surface Water,12/14/2010,25:00.0,1648,pH,NA,NA,NA,Final,7.1,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,"pH in Water by Potentiometry, pH Value in Water by Potentiometry Using a Standard Hydrogen Electrode",DQL=A,Data of known Quality; meets QC limits established in a DEQ approved QAPP.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,=,None,NA,Actual,7.1,Yes,1,No,2918,,,1
4968,52004736,2,2,2919,20120122-350-FM,WRK_(NOSTORETID),10802-ORDEQ,Swan Island Channel at Boat Ramp,River/Stream,Balch Creek-Willamette River,5,OR_SR_1709001202_88_104175,18,0,2,2,2,3,88,6,24,Willamette,MARINE WEST COAST FOREST,3,10,124,NA,NA,NA,Field Msr/Obs,Water,Surface Water,7/15/2010,33:00.0,1648,pH,NA,NA,NA,Final,7.91,7.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,"pH in Water by Potentiometry, pH Value in Water by Potentiometry Using a Standard Hydrogen Electrode",DQL=A,Data of known Quality; meets QC limits established in a DEQ approved QAPP.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,=,None,NA,Actual,7.91,Yes,1,No,2919,,,1
4969,52004741,2,2,2919,20120122-351-FM,WRK_(NOSTORETID),10802-ORDEQ,Swan Island Channel at Boat Ramp,River/Stream,Balch Creek-Willamette River,5,OR_SR_1709001202_88_104175,18,0,2,2,2,3,88,6,24,Willamette,MARINE WEST COAST FOREST,3,10,124,NA,NA,NA,Field Msr/Obs,Water,Surface Water,7/15/2010,33:00.0,1648,pH,NA,NA,NA,Final,7.92,7.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,"pH in Water by Potentiometry, pH Value in Water by Potentiometry Using a Standard Hydrogen Electrode",DQL=A,Data of known Quality; meets QC limits established in a DEQ approved QAPP.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,=,None,NA,Actual,7.92,Yes,1,No,2919,,,1
4970,52002579,2,2,2920,20120121-41-FM,WRK_(NOSTORETID),29044-ORDEQ,"Willamette River at Greenway bike bridge, Eugene",River/Stream,Sring Creek-Willamette River,390,OR_SR_1709000306_05_103854,18,19,2,2,2,3,5,6,20,Willamette,MARINE WEST COAST FOREST,3,10,124,NA,NA,NA,Field Msr/Obs,Water,Surface Water,1/17/2009,15:00.0,1648,pH,NA,NA,NA,Final,7.45,7.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,"pH in Water by Potentiometry, pH Value in Water by Potentiometry Using a Standard Hydrogen Electrode",DQL=A,Data of known Quality; meets QC limits established in a DEQ approved QAPP.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,=,None,NA,Actual,7.45,Yes,2,No,2920,,,1
4971,52002619,2,2,2920,20120121-42-FM,WRK_(NOSTORETID),29044-ORDEQ,"Willamette River at Greenway bike bridge, Eugene",River/Stream,Sring Creek-Willamette River,390,OR_SR_1709000306_05_103854,18,19,2,2,2,3,5,6,20,Willamette,MARINE WEST COAST FOREST,3,10,124,NA,NA,NA,Field Msr/Obs,Water,Surface Water,1/17/2009,15:00.0,1648,pH,NA,NA,NA,Final,7.52,7.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Failed. Quality control criteria exceeded during analysis.,NULL,"pH in Water by Potentiometry, pH Value in Water by Potentiometry Using a Standard Hydrogen Electrode",DQL=B,"Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,=,None,NA,Actual,7.52,No,2,Yes,2920,52,Multiple results at datetime and higher DQL exists,1
4972,51992983,2,2,2921,20120112-131-FM,WRK_(NOSTORETID),29044-ORDEQ,"Willamette River at Greenway bike bridge, Eugene",River/Stream,Sring Creek-Willamette River,390,OR_SR_1709000306_05_103854,18,19,2,2,2,3,5,6,20,Willamette,MARINE WEST COAST FOREST,3,10,124,NA,NA,NA,Field Msr/Obs,Water,Surface Water,3/13/2011,45:00.0,1648,pH,NA,NA,NA,Final,7.59,7.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,"pH in Water by Potentiometry, pH Value in Water by Potentiometry Using a Standard Hydrogen Electrode",DQL=A,Data of known Quality; meets QC limits established in a DEQ approved QAPP.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,=,None,NA,Actual,7.59,Yes,1,No,2921,,,1
4973,51992978,2,2,2921,20120112-130-FM,WRK_(NOSTORETID),29044-ORDEQ,"Willamette River at Greenway bike bridge, Eugene",River/Stream,Sring Creek-Willamette River,390,OR_SR_1709000306_05_103854,18,19,2,2,2,3,5,6,20,Willamette,MARINE WEST COAST FOREST,3,10,124,NA,NA,NA,Field Msr/Obs,Water,Surface Water,3/13/2011,45:00.0,1648,pH,NA,NA,NA,Final,7.45,7.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,"pH in Water by Potentiometry, pH Value in Water by Potentiometry Using a Standard Hydrogen Electrode",DQL=A,Data of known Quality; meets QC limits established in a DEQ approved QAPP.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,=,None,NA,Actual,7.45,Yes,1,No,2921,,,1
4974,52004818,2,2,2922,20120122-367-FM,WRK_(NOSTORETID),33752-ORDEQ,Bonneville Channel (Willamette River) at Kiger Island Bridge,River/Stream,Booneville Channel-Willamette River,209,OR_SR_1709000306_02_103842,18,0,2,2,2,3,2,6,24,Willamette,MARINE WEST COAST FOREST,3,10,124,NA,NA,NA,Field Msr/Obs,Water,Surface Water,7/19/2010,45:00.0,1648,pH,NA,NA,NA,Final,7.28,7.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,"pH in Water by Potentiometry, pH Value in Water by Potentiometry Using a Standard Hydrogen Electrode",DQL=A,Data of known Quality; meets QC limits established in a DEQ approved QAPP.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,=,None,NA,Actual,7.28,Yes,1,No,2922,,,1
4975,52004813,2,2,2922,20120122-366-FM,WRK_(NOSTORETID),33752-ORDEQ,Bonneville Channel (Willamette River) at Kiger Island Bridge,River/Stream,Booneville Channel-Willamette River,209,OR_SR_1709000306_02_103842,18,0,2,2,2,3,2,6,24,Willamette,MARINE WEST COAST FOREST,3,10,124,NA,NA,NA,Field Msr/Obs,Water,Surface Water,7/19/2010,45:00.0,1648,pH,NA,NA,NA,Final,7.32,7.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,"pH in Water by Potentiometry, pH Value in Water by Potentiometry Using a Standard Hydrogen Electrode",DQL=A,Data of known Quality; meets QC limits established in a DEQ approved QAPP.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,=,None,NA,Actual,7.32,Yes,1,No,2922,,,1
4976,51993179,2,2,2923,20120112-185-FM,WRK_(NOSTORETID),34198-ORDEQ,Willamette R at Jon Storm Park boat dock,River/Stream,Tanner Creek-Willamette River,9,OR_SR_1709000704_88_104020,20,11,2,2,2,3,88,6,11,Willamette,MARINE WEST COAST FOREST,3,10,124,NA,NA,NA,Field Msr/Obs,Water,Surface Water,4/12/2011,00:00.0,1648,pH,NA,NA,NA,Final,7.48,7.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,"pH in Water by Potentiometry, pH Value in Water by Potentiometry Using a Standard Hydrogen Electrode",DQL=A,Data of known Quality; meets QC limits established in a DEQ approved QAPP.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,=,None,NA,Actual,7.48,Yes,1,No,2923,,,1
4977,51993184,2,2,2923,20120112-186-FM,WRK_(NOSTORETID),34198-ORDEQ,Willamette R at Jon Storm Park boat dock,River/Stream,Tanner Creek-Willamette River,9,OR_SR_1709000704_88_104020,20,11,2,2,2,3,88,6,11,Willamette,MARINE WEST COAST FOREST,3,10,124,NA,NA,NA,Field Msr/Obs,Water,Surface Water,4/12/2011,00:00.0,1648,pH,NA,NA,NA,Final,7.62,7.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,"pH in Water by Potentiometry, pH Value in Water by Potentiometry Using a Standard Hydrogen Electrode",DQL=A,Data of known Quality; meets QC limits established in a DEQ approved QAPP.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,=,None,NA,Actual,7.62,Yes,1,No,2923,,,1
4978,52004450,2,2,2924,20120122-286-FM,WRK_(NOSTORETID),36877-ORDEQ,Mission Creek at Champoeg Park Visitor's Center,River/Stream,Champoeg Creek,86,OR_WS_170900070305_02_104416,18,0,2,2,2,3,2,6,24,Willamette,MARINE WEST COAST FOREST,3,10,124,NA,NA,NA,Field Msr/Obs,Water,Surface Water,6/11/2010,30:00.0,1648,pH,NA,NA,NA,Final,7.66,7.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,"pH in Water by Potentiometry, pH Value in Water by Potentiometry Using a Standard Hydrogen Electrode",DQL=A,Data of known Quality; meets QC limits established in a DEQ approved QAPP.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,=,None,NA,Actual,7.66,Yes,1,No,2924,,,1
