"","OrganizationID","MLocID","StationDes","MonLocType","HUC12_Name","ELEV_Ft","AU_ID","WaterTypeCode","WaterBodyCode","ben_use_code","OWRD_Basin","wqstd_code","Pollu_ID","Char_Name","SampleMedia","SampleSubmedia","Sample_Fraction","Result_status","Statistical_Base","Time_Basis","SampleStartDate","SampleStartTime","Act_Depth_Top","act_depth_height","Result_Type","Result_UID","Result_Numeric","Result_Unit","DO_res","Result_Operator","IRWQSUnitName","lab_Comments","General_Comments","QualifierAbbr","QualifierTxt","DO_code","DO_Class","DO_SpawnCode","SpawnStart","SpawnEnd","crit_30D","crit_7Mi","crit_Min","DO_sat","Temp_res","Violation"
"5413","OREGONDEQ","10359-ORDEQ","Willamette River at Hwy 126 (Springfield)","River/Stream","Sring Creek-Willamette River",426,"OR_SR_1709000306_05_103854",2,2,5,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water","Dissolved","Final",NA,NA,2018-02-07,"13:36:00",NA,NA,"Actual",46826238,13.1,"mg/l",13.1,"=","mg/l",NA,NA,"DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",20,"10/15","6/15",6.5,5,4,100,8.9,0
"5414","OREGONDEQ","11275-ORDEQ","Coast Fork Willamette at Mt. Pisgah Park","River/Stream","Papenfus Creek-Coast Fork Willamette River",452,"OR_SR_1709000204_02_103787",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2010-10-20,"08:12:00",NA,NA,"Actual",47253463,9.2,"mg/l",9.2,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",25,"1/1","6/15",6.5,5,4,86,12.8,1
"5415","OREGONDEQ","10663-ORDEQ","Mohawk River at Hill Road","River/Stream","McGowan Creek-Mohawk River",449,"OR_SR_1709000406_02_103871",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water","Dissolved","Final",NA,NA,2014-04-09,"10:27:00",NA,NA,"Actual",43558478,10.5,"mg/l",10.5,"=","mg/l",NA,NA,"DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",25,"1/1","6/15",8,6.5,6,97,11.2,0
"5416","OREGONDEQ","10366-ORDEQ","South Santiam River Hwy 226 (Crabtree)","River/Stream","Mill Creek-South Santiam River",262,"OR_SR_1709000506_02_103925",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water","Dissolved","Final",NA,NA,2014-02-04,"11:21:00",NA,NA,"Actual",43498371,12.6,"mg/l",12.6,"=","mg/l",NA,NA,"DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",20,"10/15","6/15",6.5,5,4,100,5.6,0
"5417","WRK_(NOSTORETID)","10362-ORDEQ","Pudding River at Arndt Road (Barlow)","River/Stream","Mill Creek-Pudding River",77,"OR_SR_1709000905_02_104088",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2011-02-19,"11:30:00",NA,NA,"Actual",45612666,10.71,"mg/l",10.71,"=","mg/l","Failed. Quality control criteria exceeded during analysis.","NULL","DQL=B","Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",3,"Cool Water",25,"1/1","6/15",6.5,5,4,87.1453546264059,6.4,1
"5418","WRK_(NOSTORETID)","10802-ORDEQ","Swan Island Channel at Boat Ramp","River/Stream","Balch Creek-Willamette River",5,"OR_SR_1709001202_88_104175",2,2,88,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2011-08-25,"19:24:00",NA,NA,"Actual",45614283,11.14,"mg/l",11.14,"=","mg/l","Failed. Quality control criteria exceeded during analysis.","NULL","DQL=B","Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",3,"Cool Water",24,"1/1","5/15",6.5,5,4,100,24.8,0
"5419","WRK_(NOSTORETID)","33637-ORDEQ","Scapoose Creek at West Lane Road (Multnomah Channel)","River/Stream","Scappoose Creek",20,"OR_SR_1709001203_02_104177",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2008-11-30,"18:00:00",NA,NA,"Actual",45624170,10.36,"mg/l",10.36,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",25,"1/1","6/15",6.5,5,4,90.1148068652566,9.2,1
"5420","WRK_(NOSTORETID)","35080-ORDEQ","Dixon Creek at NW 9th St, Corvallis (Willamette)","River/Stream","Fraizer Creek-Willamette River",218,"OR_WS_170900030609_02_104297",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2008-12-18,"12:00:00",NA,NA,"Actual",45624526,10.43,"mg/l",10.43,"=","mg/l","Failed. Quality control criteria exceeded during analysis.","NULL","DQL=B","Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",3,"Cool Water",25,"1/1","6/15",6.5,5,4,80.6013929728305,4.2,1
"5421","WRK_(NOSTORETID)","33748-ORDEQ","Multnomah Channel at Sauvie Island Ramp","River/Stream","Multnomah Channel",5,"OR_SR_1709001203_88_104184",2,2,88,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2009-05-12,"10:00:00",NA,NA,"Actual",45626883,10.39,"mg/l",10.39,"=","mg/l","Failed. Quality control criteria exceeded during analysis.","NULL","DQL=B","Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",3,"Cool Water",25,"1/1","6/15",6.5,5,4,95.3307082276649,11.5,0
"5422","WRK_(NOSTORETID)","29044-ORDEQ","Willamette River at Greenway bike bridge, Eugene","River/Stream","Sring Creek-Willamette River",390,"OR_SR_1709000306_05_103854",2,2,5,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2010-03-14,"10:20:00",NA,NA,"Actual",45631598,9.08,"mg/l",9.08,"=","mg/l","Failed. Quality control criteria exceeded during analysis.","NULL","DQL=B","Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",3,"Cool Water",20,"10/15","6/15",6.5,5,4,76.211551726702,7.2,1
"5423","WRK_(NOSTORETID)","31731-ORDEQ","Willamette River at Wallace Marine Park boat ramp","River/Stream","Croisan Creek-Willamette River",117,"OR_SR_1709000703_05_104014",2,2,5,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2008-02-18,"12:00:00",NA,NA,"Actual",45625032,10.83,"mg/l",10.83,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",20,"10/15","6/15",6.5,5,4,91.1468329064504,7.7,1
"5424","MFWWC(NOSTORETID)","10668-ORDEQ","Middle Fork Willamette River at Hellsgate Bridge","River/Stream","Gray Creek-Middle Fork Willamette River",1034,"OR_SR_1709000105_02_103720",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2009-06-10,"09:40:00",NA,NA,"Actual",47174377,9.9,"mg/l",9.9,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",15,"9/15","6/15",8,6.5,6,89.9248958674243,9.5,1
"5425","MFWWC(NOSTORETID)","10908-ORDEQ","Salmon Creek at Hwy 58 (Oakridge)","River/Stream","Lower Salmon Creek",1160,"OR_SR_1709000104_02_103719",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2009-04-14,"12:40:00",NA,NA,"Actual",47173756,11.7,"mg/l",11.7,"=","mg/l","Failed. Quality control criteria exceeded during analysis.","NULL","DQL=B","Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",2,"Cold Water",13,"9/1","6/15",8,6.5,6,96.2304210241404,5.3,0
"5426","MFWWC(NOSTORETID)","11276-ORDEQ","Coast Fork Willamette downstream of Cottage Grove STP","River/Stream","Silk Creek-Coast Fork Willamette River",619,"OR_SR_1709000204_02_103787",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2010-07-12,"09:00:00",NA,NA,"Actual",47177658,8.51,"mg/l",8.51,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",25,"1/1","6/15",6.5,5,4,92.2583587796172,18.2,1
"5427","MFWWC(NOSTORETID)","11288-ORDEQ","Silk Creek at South River Road (Cottage Grove)","River/Stream","Silk Creek-Coast Fork Willamette River",640,"OR_SR_1709000203_02_103782",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2009-08-20,"09:00:00",NA,NA,"Actual",47174881,6.8,"mg/l",6.8,"=","mg/l","Failed. Quality control criteria exceeded during analysis.","NULL","DQL=B","Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",3,"Cool Water",25,"1/1","6/15",6.5,5,4,72.5704090361715,17.4,1
"5428","MFWWC(NOSTORETID)","11288-ORDEQ","Silk Creek at South River Road (Cottage Grove)","River/Stream","Silk Creek-Coast Fork Willamette River",640,"OR_SR_1709000203_02_103782",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2010-04-14,"08:46:00",NA,NA,"Actual",47176832,10.2,"mg/l",10.2,"=","mg/l","Failed. Quality control criteria exceeded during analysis.","NULL","DQL=B","Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",3,"Cool Water",25,"1/1","6/15",6.5,5,4,86.3781269451519,7.2,1
"5429","MFWWC(NOSTORETID)","11288-ORDEQ","Silk Creek at South River Road (Cottage Grove)","River/Stream","Silk Creek-Coast Fork Willamette River",640,"OR_SR_1709000203_02_103782",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2009-11-18,"08:55:00",NA,NA,"Actual",47175674,10.8,"mg/l",10.8,"=","mg/l","Failed. Quality control criteria exceeded during analysis.","NULL","DQL=B","Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",3,"Cool Water",25,"1/1","6/15",6.5,5,4,92.3681575874449,7.6,1
"5430","MFWWC(NOSTORETID)","28010-ORDEQ","Salt Creek at mouth","River/Stream","Lower Salt Creek",1229,"OR_SR_1709000103_02_103716",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2010-05-11,"11:00:00",NA,NA,"Actual",47177159,11.12,"mg/l",11.12,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",13,"9/1","6/15",8,6.5,6,94.5299420613349,6.5,0
"5431","MFWWC(NOSTORETID)","37296-ORDEQ","Camas Swale Cr above Truman Cr at Camas Swale Rd","River/Stream","Upper Camas Swale Creek",617,"OR_SR_1709000204_02_103786",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2010-05-11,"10:15:00",NA,NA,"Actual",47177127,9.66,"mg/l",9.66,"=","mg/l","Failed. Quality control criteria exceeded during analysis.","NULL","DQL=B","Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",2,"Cold Water",25,"1/1","6/15",8,6.5,6,86.4364035858286,9.5,1
"5432","MFWWC(NOSTORETID)","37308-ORDEQ","Little Fall Cr below Little Fall Cr Picnic Area","River/Stream","Lower Little Fall Creek",754,"OR_SR_1709000108_02_103732",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2010-06-07,"11:15:00",NA,NA,"Actual",47177452,10.31,"mg/l",10.31,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",13,"9/1","6/15",8,6.5,6,94.9188970592449,10.5,1
"5433","MFWWC(NOSTORETID)","37313-ORDEQ","Middle Fork Willamette at SUB Treatment Plant","River/Stream","Mill Race-Middle Fork Willamette River",458,"OR_SR_1709000110_02_104584",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2009-07-15,"08:04:00",NA,NA,"Actual",47174543,9.32,"mg/l",9.32,"=","mg/l","Failed. Quality control criteria exceeded during analysis.","NULL","DQL=B","Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",2,"Cold Water",13,"9/1","6/15",8,6.5,6,89.29119889695,12.7,1
"5434","MFWWC(NOSTORETID)","37316-ORDEQ","Wallace Cr at Mouth","River/Stream","Mill Race-Middle Fork Willamette River",524,"OR_WS_170900011003_02_104223",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2010-04-13,"09:31:00",NA,NA,"Actual",47176721,10.7,"mg/l",10.7,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",25,"1/1","6/15",8,6.5,6,94.9709377721845,9.3,1
"5435","WRK_(NOSTORETID)","10363-ORDEQ","Yamhill River at Dayton","River/Stream","Hawn Creek-Yamhill River",67,"OR_SR_1709000807_02_104061",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2009-11-10,"11:00:00",NA,NA,"Actual",45630357,10.35,"mg/l",10.35,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",25,"1/1","6/15",6.5,5,4,89.7449669604304,9,1
"5436","WRK_(NOSTORETID)","10376-ORDEQ","McKenzie River at Coburg Road","River/Stream","Walterville Canal-McKenzie River",396,"OR_SR_1709000407_02_103884",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2011-07-20,"12:30:00",NA,NA,"Actual",45613957,10.26,"mg/l",10.26,"=","mg/l","Failed. Quality control criteria exceeded during analysis.","NULL","DQL=B","Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",2,"Cold Water",13,"9/1","6/15",8,6.5,6,100,14,0
"5437","WRK_(NOSTORETID)","10372-ORDEQ","Calapooia River at 3rd Street (Albany-Bryant Park)","River/Stream","Calapooia River",179,"OR_SR_1709000304_02_103821",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2010-07-13,"14:45:00",NA,NA,"Actual",45634355,8.99,"mg/l",8.99,"=","mg/l","Failed. Quality control criteria exceeded during analysis.","NULL","DQL=B","Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",3,"Cool Water",25,"1/1","6/15",6.5,5,4,100,22.9,0
"5438","WRK_(NOSTORETID)","10623-ORDEQ","Kellogg Creek at Hwy 99E (Milwaukie)","River/Stream","Kellogg Creek",12,"OR_SR_1709001201_02_104171",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2011-06-12,"10:30:00",NA,NA,"Actual",45613509,9.85,"mg/l",9.85,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",25,"1/1","6/15",6.5,5,4,97.9328556049614,15.1,0
"5439","WRK_(NOSTORETID)","11054-ORDEQ","Mary's River at Avery Park Bridge (Corvallis)","River/Stream","Lower Marys River",201,"OR_SR_1709000302_02_103812",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2009-05-15,"10:00:00",NA,NA,"Actual",45626909,9.33,"mg/l",9.33,"=","mg/l","Failed. Quality control criteria exceeded during analysis.","NULL","DQL=B","Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",3,"Cool Water",25,"1/1","6/15",6.5,5,4,88.1796623446716,12.5,1
"5440","SBWC_WQX","37604-ORDEQ","Scappoose North Fork at Mouth","River/Stream","North Scappoose Creek",30,"OR_WS_170900120302_02_104558",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water",NA,"Dissolved","Final",NA,NA,2009-05-29,"00:00:00",NA,NA,"Actual",48817799,9.48,"mg/l",9.48,"=","mg/l",NA,NA,"DQL=B","Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",2,"Cold Water",20,"10/15","6/15",8,6.5,6,97.9852825570711,16.9,0
"5441","SBWC_WQX","34532-ORDEQ","Scappoose Creek at RM 3.6 (Multnomah Channel)","River/Stream","Scappoose Creek",7,"OR_SR_1709001203_02_104177",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water",NA,"Dissolved","Final",NA,NA,2010-02-23,"16:00:00",NA,NA,"Actual",48819234,12.1,"mg/l",12.1,"=","mg/l",NA,NA,"DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",25,"1/1","6/15",6.5,5,4,97.4731854582262,6.1,0
"5442","OREGONDEQ","36788-ORDEQ","Amazon Creek at High Pass Road","River/Stream","Bear Creek-Long Tom River",311,"OR_WS_170900030108_02_104250",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water","Dissolved","Final",NA,NA,2013-02-27,"08:45:00",NA,NA,"Actual",46051007,10.6,"mg/l",10.6,"=","mg/l",NA,NA,"DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",25,"1/1","6/15",6.5,5,4,90,8.4,1
"5443","OREGONDEQ","36788-ORDEQ","Amazon Creek at High Pass Road","River/Stream","Bear Creek-Long Tom River",311,"OR_WS_170900030108_02_104250",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water","Dissolved","Final",NA,NA,2013-04-10,"08:30:00",NA,NA,"Actual",46051024,9.1,"mg/l",9.1,"=","mg/l",NA,NA,"DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",25,"1/1","6/15",6.5,5,4,84,11.9,1
"5444","OREGONDEQ","10355-ORDEQ","Willamette River at Hwy 99E (Harrisburg)","River/Stream","Curtis Slough-Willamette River",293,"OR_SR_1709000306_05_103854",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2011-12-20,"09:24:00",NA,NA,"Actual",47271275,11.8,"mg/l",11.8,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",20,"10/15","6/15",6.5,5,4,94,5.9,0
"5445","OREGONDEQ","10929-ORDEQ","North Yamhill at Poverty Bend Road","River/Stream","Lower North Yamhill River",95,"OR_SR_1709000806_02_104052",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2010-08-04,"11:45:00",NA,NA,"Actual",47249825,8.1,"mg/l",8.1,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",25,"1/1","6/15",6.5,5,4,88,19.8,1
"5446","OREGONDEQ","36875-ORDEQ","Luckiamute River at Buena Vista Road","River/Stream","Nisley Reservoir-Luckiamute River",158,"OR_SR_1709000305_02_103829",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water","Dissolved","Final",NA,NA,2018-06-12,"09:59:00",NA,NA,"Actual",46602816,9.5,"mg/l",9.5,"=","mg/l",NA,NA,"DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",25,"1/1","6/15",6.5,5,4,97,16.3,0
"5447","OREGONDEQ","10929-ORDEQ","North Yamhill at Poverty Bend Road","River/Stream","Lower North Yamhill River",95,"OR_SR_1709000806_02_104052",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2012-08-14,"11:53:00",NA,NA,"Actual",47282358,7.7,"mg/l",7.7,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",25,"1/1","6/15",6.5,5,4,86,21.1,1
"5448","OREGONDEQ","11182-ORDEQ","Calapooia River at Hwy 99E","River/Stream","Shedd Slough-Calapooia River",231,"OR_SR_1709000303_02_103816",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water","Dissolved","Final",NA,NA,2018-02-06,"13:01:00",NA,NA,"Actual",46865486,11.3,"mg/l",11.3,"=","mg/l",NA,NA,"DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",25,"1/1","6/15",6.5,5,4,98,9.4,0
"5449","OREGONDEQ","10350-ORDEQ","Willamette River at Albany (eastbound Hwy 20 bridge)","River/Stream","Truax Creek-Willamette River",175,"OR_SR_1709000306_05_103854",2,2,5,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2010-01-11,"12:29:00",NA,NA,"Actual",47240660,11.5,"mg/l",11.5,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",20,"10/15","6/15",6.5,5,4,95,7.3,0
"5450","OREGONDEQ","10376-ORDEQ","McKenzie River at Coburg Road","River/Stream","Walterville Canal-McKenzie River",396,"OR_SR_1709000407_02_103884",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water","Dissolved","Final",NA,NA,2017-06-14,"10:23:00",NA,NA,"Actual",46827505,11.3,"mg/l",11.3,"=","mg/l",NA,NA,"DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",13,"9/1","6/15",8,6.5,6,100,11.4,0
"5451","CLACKAMAS_SWCD(NOSTORETID)","40373-ORDEQ","Milk Creek 270m below S Beavercreek Rd","River/Stream","Middle Milk Creek",305,"OR_SR_1709000906_02_104091",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water",NA,"Dissolved","Final",NA,NA,2017-11-01,"12:12:00",NA,NA,"Actual",48807109,11.5,"mg/l",11.5,"=","mg/l",NA,NA,"DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",20,"10/15","6/15",8,6.5,6,98.8692386875059,8.3,0
"5452","OREGONDEQ","10662-ORDEQ","McKenzie River at Hendricks Bridge","River/Stream","Walterville Canal-McKenzie River",554,"OR_SR_1709000407_02_103884",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water","Dissolved","Final",NA,NA,2014-08-28,"08:00:00",NA,NA,"Actual",43557392,9.7,"mg/l",9.7,"=","mg/l",NA,NA,"DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",13,"9/1","6/15",8,6.5,6,97,14.5,0
"5453","OREGONDEQ","10640-ORDEQ","Pudding River at Hwy 211 (Woodburn)","River/Stream","Brandy Creek-Pudding River",105,"OR_SR_1709000902_02_104073",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2008-06-05,"13:54:00",NA,NA,"Actual",47324286,10.2,"mg/l",10.2,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",25,"1/1","6/15",6.5,5,4,93,11.4,1
"5454","OREGONDEQ","10640-ORDEQ","Pudding River at Hwy 211 (Woodburn)","River/Stream","Brandy Creek-Pudding River",105,"OR_SR_1709000902_02_104073",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water","Dissolved","Final",NA,NA,2013-06-10,"12:00:00",NA,NA,"Actual",43554138,8.7,"mg/l",8.7,"=","mg/l",NA,NA,"DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",25,"1/1","6/15",6.5,5,4,93,18.2,1
"5455","OREGONDEQ","11201-ORDEQ","Columbia Slough at Landfill Road","River/Stream","Columbia Slough",2,"OR_WS_170900120201_02_104554",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2008-06-19,"13:42:00",NA,NA,"Actual",47324637,17.6,"mg/l",17.6,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",25,"1/1","6/15",6.5,5,4,100,20.2,0
"5456","OREGONDEQ","10469-ORDEQ","Fanno Creek at Bonita Road (Tigard)","River/Stream","Fanno Creek",132,"OR_WS_170900100502_02_104513",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2010-02-17,"10:00:00",NA,NA,"Actual",47242148,10.1,"mg/l",10.1,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",25,"1/1","6/15",6.5,5,4,87,9.1,1
"5457","OREGONDEQ","10917-ORDEQ","Pudding River at Hwy 99E (Aurora)","River/Stream","Mill Creek-Pudding River",79,"OR_SR_1709000905_02_104088",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2011-10-26,"09:30:00",NA,NA,"Actual",47268689,9.5,"mg/l",9.5,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",25,"1/1","6/15",6.5,5,4,84,10.2,1
"5458","OREGONDEQ","10917-ORDEQ","Pudding River at Hwy 99E (Aurora)","River/Stream","Mill Creek-Pudding River",79,"OR_SR_1709000905_02_104088",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water","Dissolved","Final",NA,NA,2017-06-12,"11:39:00",NA,NA,"Actual",46858271,9.5,"mg/l",9.5,"=","mg/l",NA,NA,"DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",25,"1/1","6/15",6.5,5,4,95,15.5,0
